timestamp,description,ipaddress,limit6,float,year,money,country,Enum,mailid,bool,longnumber,stockprice,output
2:57:44,disintermediate plug-and-play networks,9.220.13.21,#09ed57,-6.9794957,2000,$4.45 ,Portugal,476,jmoggank4@dyndns.org,TRUE,2.02E+14,$126.61M,0
15:49:16,redefine turn-key communities,187.84.135.157,#2fa54e,57.6893251,2002,$9.15 ,Japan,476,yhurlerkw@wikipedia.org,TRUE,3.59E+15,$896.34M,0
14:33:21,seize best-of-breed mindshare,149.244.20.147,#2940b4,49.9458951,2002,$7.04 ,China,477,cbrewis8s@51.la,FALSE,3.55E+15,$710.24M,0
3:40:13,transition granular portals,150.214.117.169,#553da7,34.6886731,2002,$1.42 ,France,478,msollitt19@infoseek.co.jp,FALSE,3.57E+15,$725.75M,0
7:24:53,envisioneer sexy channels,111.132.51.36,#bf5596,35.4731712,2000,$4.35 ,Philippines,484,rfrenchumpe@prlog.org,TRUE,4.29E+12,$2.84B,0
7:21:25,facilitate integrated ROI,20.206.40.14,#91dfee,49.1382421,1992,$7.41 ,France,488,amcmasterge@instagram.com,FALSE,6.76E+18,$136.04M,0
16:43:58,reintermediate cutting-edge experiences,15.153.202.23,#dc7b0a,21.6837923,1997,$8.74 ,Indonesia,489,igjerdelo@epa.gov,TRUE,6.30E+15,$414.73M,0
20:34:14,visualize collaborative e-business,12.251.220.186,#e73f65,6.9421349,2013,$7.98 ,China,490,svollerot@narod.ru,FALSE,3.53E+15,$19.68M,0
7:38:18,morph bricks-and-clicks eyeballs,43.13.160.124,#4a9547,48.8568191,1989,$2.95 ,Indonesia,491,keplettcl@disqus.com,FALSE,3.56E+15,$1.04B,0
18:54:57,repurpose revolutionary solutions,253.101.195.255,#de487f,20.6561071,1992,$4.51 ,Ireland,493,dhellicarjf@discuz.net,TRUE,3.57E+15,$387.13M,0
19:37:02,productize vertical experiences,104.181.64.241,#be9770,7.75,1994,$3.52 ,Thailand,493,wsilbersakq4@archive.org,FALSE,3.58E+15,$6.14M,0
14:53:04,embrace visionary infrastructures,105.57.30.75,#d925b6,-6.8928049,1992,$7.96 ,Latvia,493,lsolerh@cam.ac.uk,TRUE,3.53E+15,$246.49M,0
14:26:13,target out-of-the-box models,124.210.74.31,#bd6777,12.7797397,2011,$8.45 ,China,494,obaumanhf@wsj.com,FALSE,5.18E+15,$1.15B,0
10:10:35,reintermediate efficient eyeballs,122.97.249.57,#54256e,17.3124678,2010,$3.25 ,Croatia,500,rletevelj@who.int,TRUE,3.62E+13,$62M,0
16:27:16,grow virtual experiences,225.189.118.252,#c510d3,55.8817076,1992,$6.54 ,Canada,504,kpesch@facebook.com,TRUE,2.02E+14,$1.03B,0
11:19:46,repurpose global infrastructures,249.37.125.237,#743282,-6.22625,1996,$5.53 ,China,507,jjollisscq@youtu.be,TRUE,3.57E+15,$292.85M,0
3:09:03,engage seamless convergence,160.231.114.251,#e5467b,35.1099953,2005,$1.17 ,China,508,vohagirtieeg@disqus.com,TRUE,5.01E+15,$31.11M,0
1:12:55,syndicate virtual architectures,177.14.35.64,#397f2d,10.8026827,2006,$6.65 ,Philippines,509,stootin26@tiny.cc,FALSE,6.33E+17,$378.74M,0
1:25:47,scale robust ROI,72.100.39.94,#43b783,51.9857896,1990,$4.13 ,Russia,510,vlibbe6o@theatlantic.com,TRUE,3.56E+15,$996.04M,0
13:25:26,optimize front-end web services,145.215.207.218,#d23707,-22.0227557,1992,$2.42 ,China,513,iceaplen1x@amazonaws.com,FALSE,3.56E+15,$243.18M,0
15:43:16,deploy transparent interfaces,81.207.184.120,#1f8400,49.7713426,2009,$4.85 ,Indonesia,513,bcarlyon2o@storify.com,TRUE,5.49E+15,$5.6B,0
13:18:08,harness strategic synergies,218.145.112.141,#0d8aa4,69.9717043,1999,$0.23 ,Indonesia,513,dspilletton@posterous.com,FALSE,6.33E+15,$7.05M,0
17:32:10,syndicate user-centric users,235.37.172.105,#05ab03,57.195623,1997,$3.11 ,Philippines,513,pwanjekqb@ameblo.jp,TRUE,3.56E+15,$32.7M,0
9:17:37,extend 24/365 solutions,93.58.238.230,#8736ee,5.459089,2000,$5.76 ,China,514,tbogie4k@vinaora.com,TRUE,5.59E+15,$643.74M,0
13:04:00,productize synergistic e-markets,67.169.1.7,#64f03b,14.5655902,2002,$0.05 ,China,514,wderks5h@trellian.com,FALSE,5.10E+15,$7.53B,0
0:46:29,scale collaborative users,0.119.156.126,#81e803,59.1134343,1998,$9.03 ,Vietnam,520,gbraitlingqr@uiuc.edu,FALSE,2.02E+14,$4.32B,0
5:43:03,synergize 24/365 mindshare,39.114.90.94,#549d06,20.7595709,2010,$4.87 ,France,521,tzeplinos@github.io,TRUE,3.56E+15,$65.48M,0
20:33:04,disintermediate frictionless users,253.100.154.128,#b43616,27.236635,1991,$9.10 ,Brazil,522,sreda4@spiegel.de,TRUE,6.30E+15,$3.4B,0
22:30:09,harness robust partnerships,140.5.15.243,#dd6887,40.5684068,2012,$9.42 ,Moldova,522,brubartellihq@wikipedia.org,FALSE,3.00E+13,$6.74M,0
1:58:31,enhance leading-edge users,208.109.235.148,#2bc560,43.53121,1993,$2.77 ,France,522,dbutfieldnw@google.cn,TRUE,4.94E+17,$3.16B,0
4:24:56,engage out-of-the-box synergies,230.195.148.253,#268de5,17.1413481,1995,$4.84 ,China,526,amcquie7v@slideshare.net,TRUE,5.00E+15,$29.95M,0
1:08:18,leverage efficient technologies,85.47.65.126,#e34994,-7.3162208,2011,$7.06 ,France,526,dbridgestockpz@cisco.com,TRUE,5.55E+15,$7.36B,0
16:49:22,deploy synergistic content,89.160.147.5,#a1cc30,59.9318604,2009,$6.43 ,Philippines,526,jbeverleyqp@friendfeed.com,TRUE,2.01E+14,$1.6B,0
18:42:23,brand 24/365 functionalities,217.107.230.20,#971d18,23.131797,2009,$9.06 ,Argentina,528,emadenw@tinypic.com,TRUE,5.10E+15,$82.28B,0
10:50:40,expedite compelling users,195.19.162.204,#78dcb5,-10.7281603,2001,$8.19 ,France,531,fduligalcp@moonfruit.com,FALSE,3.57E+15,$1.13B,0
19:38:13,disintermediate front-end eyeballs,184.43.157.35,#d098c2,41.714914,2006,$8.21 ,Portugal,532,ccouvetf@census.gov,FALSE,3.02E+13,$392.46M,0
13:18:06,engage leading-edge infomediaries,59.121.75.27,#dd7b22,40.5740471,1996,$6.65 ,Philippines,534,mferrarioih@pinterest.com,FALSE,3.55E+15,$3.97B,0
22:25:42,syndicate open-source markets,18.237.202.220,#f56c7e,7.6738728,2010,$6.20 ,Sweden,539,azollnerhx@nsw.gov.au,TRUE,3.55E+15,$794.98M,0
13:59:43,reinvent synergistic methodologies,234.33.221.110,#2a28f8,38.944858,2000,$7.94 ,Uzbekistan,540,cpetricekca@nih.gov,TRUE,6.76E+16,$821.61M,0
14:49:31,enable enterprise networks,157.219.130.63,#1c3879,26.9597709,1992,$2.86 ,Canada,541,mgreesoncv@soup.io,TRUE,5.02E+16,$551.95M,0
21:54:50,implement dot-com convergence,21.134.74.241,#c45408,8.7261944,1989,$3.46 ,East Timor,543,lplankee@princeton.edu,TRUE,5.89E+18,$60.17M,0
13:22:08,leverage innovative architectures,240.59.128.85,#b2a449,10.668154,1988,$9.39 ,China,545,gkoresad@dailymotion.com,FALSE,6.39E+15,$585.08M,0
19:29:28,whiteboard turn-key infrastructures,161.247.239.126,#8b374d,59.9050895,2002,$2.41 ,Russia,546,akingabymb@moonfruit.com,TRUE,6.76E+18,$1.67B,0
10:39:29,target sexy markets,182.7.126.82,#9e46d2,9.7437515,1998,$7.37 ,Indonesia,549,chousbyd8@seattletimes.com,FALSE,3.58E+15,$613.79M,0
2:57:14,mesh vertical initiatives,180.181.124.19,#5c602e,31.5159823,1993,$2.06 ,Philippines,550,dburgot4o@unc.edu,TRUE,3.55E+15,$88.73M,0
15:10:02,morph magnetic relationships,28.65.64.93,#36aa2a,48.9318625,2006,$3.01 ,Finland,550,lblincorg@webmd.com,FALSE,5.60E+15,$434.29M,0
5:01:23,envisioneer synergistic convergence,172.37.143.177,#b6f3f1,-9.9478,2001,$4.14 ,Poland,553,tharmestong6@icq.com,FALSE,4.41E+15,$45.14B,0
3:22:08,synergize clicks-and-mortar technologies,149.199.253.69,#3a1aca,15.5561791,1995,$5.49 ,Argentina,554,tlaveryia@yolasite.com,TRUE,6.38E+15,$16B,0
2:12:29,innovate killer e-markets,34.147.190.125,#e062bc,-7.2457322,2010,$3.54 ,Argentina,555,rwanklinoi@tripadvisor.com,FALSE,6.71E+17,$2.69B,0
9:35:25,morph real-time portals,120.111.165.145,#b9e6e8,43.8793185,1997,$0.89 ,Russia,556,etrenfieldn4@flavors.me,TRUE,4.18E+15,$6.36M,0
22:20:20,incentivize synergistic e-commerce,35.64.225.77,#ad935d,35.293048,1990,$7.33 ,Pakistan,556,fcoeyo2@dyndns.org,TRUE,3.56E+15,$3.6B,0
3:26:54,empower plug-and-play experiences,236.177.248.228,#6371b6,-27.574998,2011,$5.39 ,China,557,ograbeham5k@loc.gov,FALSE,3.56E+15,$173.78M,0
9:23:52,generate cutting-edge e-business,94.123.73.175,#d294e5,39.4643574,2006,$4.35 ,Sweden,557,bkrugmanni9@blogger.com,FALSE,5.60E+15,$188.28M,0
3:23:41,integrate interactive content,78.27.0.186,#698438,23.7247599,2000,$1.31 ,Poland,562,gbaynham47@nasa.gov,FALSE,3.58E+15,$61.7M,0
10:57:03,benchmark mission-critical systems,181.91.238.139,#3b3e32,-8.8474131,2000,$2.72 ,Greece,562,kdagg4d@weebly.com,TRUE,3.54E+15,$378.97M,0
6:40:43,transform cutting-edge functionalities,126.21.125.137,#e82734,30.4302577,1997,$0.56 ,Philippines,562,bodellky@hexun.com,TRUE,6.76E+16,$22.73M,0
2:33:22,seize leading-edge deliverables,131.49.165.14,#7c44fe,12.8834358,2004,$3.58 ,Russia,562,bblackboroughpo@bloglovin.com,TRUE,3.55E+15,$6.45B,0
15:35:20,enable cross-media mindshare,144.90.54.61,#f4acc6,41.884195,2010,$0.18 ,China,563,vhamblypu@cam.ac.uk,FALSE,5.64E+15,$323.86M,0
13:57:35,extend end-to-end communities,159.123.233.148,#6bae09,-35.0026606,2008,$0.02 ,Russia,568,atrebygc@weebly.com,TRUE,3.59E+15,$172.02M,0
9:16:57,transition killer vortals,96.55.181.77,#112bb6,41.9300434,1969,$8.51 ,Indonesia,569,echritchleyp9@tripod.com,FALSE,3.53E+15,$763.42M,0
2:34:37,cultivate mission-critical convergence,138.145.218.160,#400df1,30.741991,2005,$2.24 ,Serbia,570,kswannackn2@soundcloud.com,TRUE,4.51E+15,$236.63M,0
19:16:34,innovate 24/7 content,199.158.14.104,#25f7a2,39.629968,2011,$5.67 ,Russia,570,cyakovitchok@booking.com,TRUE,4.04E+15,$10.25B,0
16:48:07,implement revolutionary networks,147.183.146.220,#670b90,10.098232,1993,$3.76 ,United States,574,emarymanmu@springer.com,FALSE,4.02E+15,$657.36M,0
3:33:33,deliver holistic systems,104.142.39.201,#6cb311,31.035395,1990,$2.42 ,Indonesia,575,lkummerlowejh@unblog.fr,FALSE,3.57E+15,$274.06M,0
5:46:45,scale impactful partnerships,178.108.110.155,#63eeb3,4.791028,1963,$0.81 ,Czech Republic,575,aextallr6@prlog.org,TRUE,3.56E+15,$44.68B,0
2:02:37,matrix magnetic synergies,224.158.18.120,#1e652c,45.133,2008,$9.56 ,Latvia,578,mdenisoo1@cyberchimps.com,FALSE,3.58E+15,$12.5B,0
8:30:19,unleash sticky methodologies,0.216.39.145,#902762,-6.936,2005,$2.57 ,China,579,zallistondd@globo.com,FALSE,4.91E+15,$3.57B,0
0:49:51,extend 24/7 communities,12.211.153.60,#d2c7bf,28.357764,2010,$8.09 ,Russia,580,cjime7l@narod.ru,FALSE,3.67E+13,$386.51M,0
2:05:39,enable next-generation niches,227.216.228.161,#a31a3a,22.915288,2007,$5.93 ,Tajikistan,584,egoulbourne4e@bbc.co.uk,TRUE,6.76E+18,$116.91M,0
7:27:21,transform impactful infrastructures,112.246.237.218,#efeec9,52.018944,2013,$5.18 ,Ireland,588,hnaper10@simplemachines.org,FALSE,5.60E+17,$42.15M,0
14:48:27,visualize viral channels,124.6.149.228,#c1fe1d,29.002602,2011,$3.93 ,Vietnam,588,scornwellqx@qq.com,FALSE,3.55E+15,$1.37B,0
23:38:08,generate cutting-edge relationships,122.127.92.184,#d83c8a,-14.33056,1984,$6.05 ,Indonesia,590,tmcjury8y@constantcontact.com,FALSE,4.41E+15,$1.32B,0
3:14:16,morph open-source e-business,246.51.212.18,#767f6d,-6.9401027,2000,$1.65 ,Russia,592,dclemendot4s@google.com.br,FALSE,5.60E+16,$29.03B,0
14:21:56,visualize efficient methodologies,121.84.28.130,#d5fb3c,26.6274775,2003,$5.37 ,Argentina,592,wwillardno@free.fr,TRUE,6.76E+15,$833.83M,0
12:46:48,implement revolutionary users,14.62.76.104,#58d90c,1.4908115,1998,$5.95 ,France,594,wcanlandnv@ask.com,FALSE,3.53E+15,$72.37M,0
20:15:31,transition revolutionary communities,143.27.120.0,#4d15eb,51.6561,2001,$3.75 ,Portugal,597,agrievepg@moonfruit.com,TRUE,5.60E+15,$358.85M,0
22:22:54,facilitate collaborative users,164.33.211.52,#89dfac,35.8037979,1992,$4.39 ,Philippines,599,bollcottoc@gov.uk,TRUE,3.59E+15,$7.53B,0
16:46:41,generate clicks-and-mortar mindshare,11.223.101.254,#dc3c1c,52.8874021,1992,$4.95 ,China,600,rcolebournjv@jiathis.com,FALSE,3.55E+15,$1.74B,0
17:14:04,engineer viral methodologies,12.54.217.55,#5bd5d4,30.238152,1974,$6.23 ,Finland,601,qpresdee7p@webeden.co.uk,TRUE,5.59E+15,$748.61M,0
11:50:56,integrate efficient infomediaries,108.77.255.164,#33aa02,44.7488612,2003,$1.99 ,Philippines,601,mlorraineg0@constantcontact.com,TRUE,3.54E+15,$1.14B,0
5:06:18,transition synergistic schemas,63.82.179.161,#c1c3ae,52.1705764,2005,$7.91 ,Thailand,607,pgallard6d@examiner.com,FALSE,3.55E+15,$2.43B,0
12:21:18,deliver dot-com architectures,191.48.220.93,#4965c6,29.803849,1994,$2.06 ,Serbia,608,cbreitler48@ovh.net,FALSE,5.51E+15,$362.28M,0
4:09:10,implement 24/365 ROI,46.168.168.143,#878788,35.2316863,1994,$5.54 ,Poland,610,jrobardeyeh@flavors.me,FALSE,5.60E+15,$1.74B,0
21:19:33,harness sticky e-tailers,150.233.75.76,#4680c0,45.768045,1990,$4.64 ,Nigeria,612,espinks6x@mit.edu,TRUE,5.00E+15,$119.44B,0
16:44:52,envisioneer extensible solutions,142.187.211.68,#e76d3e,48.816388,2009,$0.30 ,China,612,mcottebf@wiley.com,TRUE,3.01E+13,$2.69B,0
6:17:10,transition holistic users,105.6.162.162,#c8d1e5,40.87194,1999,$8.12 ,China,613,cgerrelt2j@ed.gov,FALSE,3.54E+15,$446M,0
6:34:25,deliver cross-platform models,206.68.105.142,#66dc7b,-8.4044008,2000,$0.40 ,Colombia,613,etoombsfm@sina.com.cn,TRUE,3.01E+13,$480.35M,0
14:48:53,synergize mission-critical ROI,218.177.61.229,#0ee069,52.3668372,2011,$1.68 ,Portugal,621,dclery3a@npr.org,TRUE,3.56E+15,$979.51M,0
14:05:21,iterate 24/7 functionalities,236.37.148.42,#ed1fb8,41.3980906,1993,$3.59 ,Pakistan,623,ssnalom9b@chicagotribune.com,FALSE,6.30E+15,$8.63B,0
3:19:38,reinvent customized users,2.179.212.3,#0226cf,51.9817834,2012,$6.83 ,Haiti,623,gyurkino5@goodreads.com,FALSE,4.91E+15,$312.06M,0
13:07:32,visualize global convergence,219.99.54.124,#d43dfc,-6.9915372,1991,$3.65 ,Japan,627,bhallbord8h@npr.org,TRUE,4.18E+15,$12.7B,0
9:40:40,visualize revolutionary partnerships,242.30.23.7,#10ea0d,52.7374731,2004,$9.71 ,France,628,etassaker99@slate.com,TRUE,4.91E+17,$145.96M,0
16:39:10,reinvent killer interfaces,145.165.52.102,#b3a6fb,45.6539183,2012,$4.97 ,France,628,jjarmaina2@smugmug.com,TRUE,5.60E+15,$10.91M,0
7:01:16,drive one-to-one supply-chains,157.11.217.182,#1e8515,-13.7866658,1995,$5.95 ,China,628,wfrewerdu@nih.gov,TRUE,6.76E+15,$7.26B,0
23:29:56,strategize magnetic initiatives,124.23.205.171,#dd1977,39.0763,2007,$7.48 ,Poland,628,telgiefy@so-net.ne.jp,TRUE,3.76E+14,$1.28B,0
17:47:41,streamline dot-com platforms,164.15.184.56,#e4d2de,31.9212574,1992,$4.45 ,Malaysia,633,meickec5@smh.com.au,FALSE,3.53E+15,$4.13B,0
2:17:02,e-enable global e-commerce,175.133.79.202,#c19779,43.7058177,1995,$0.08 ,Philippines,637,igreedyer7d@hubpages.com,FALSE,3.04E+13,$4.9M,0
23:13:23,revolutionize web-enabled functionalities,235.139.124.232,#0cd426,49.1226502,1985,$0.45 ,Japan,637,mfarmeryo7@instagram.com,TRUE,5.10E+15,$52.6M,0
22:28:07,enable B2B convergence,196.169.221.161,#924e6f,25.415248,1969,$0.92 ,Sweden,639,asomerscalesn9@is.gd,FALSE,5.02E+18,$719.35M,0
15:58:38,optimize next-generation users,93.110.158.158,#2f2ee3,31.77078,2011,$7.12 ,Peru,639,bgarattypl@ning.com,FALSE,3.58E+15,$11.08B,0
7:09:31,transform visionary architectures,242.143.82.122,#257d3b,-8.6512212,2009,$4.10 ,Gambia,641,bgammon4w@nbcnews.com,TRUE,3.38E+14,$136.33M,0
1:52:53,seize user-centric content,12.249.195.23,#6161f4,-21.1661005,1996,$3.68 ,United States,642,hmacdougall2s@bloglovin.com,FALSE,5.02E+17,$253.51M,0
12:48:58,redefine world-class e-tailers,134.136.181.52,#7dee42,-18.9745738,2010,$0.31 ,China,642,wsunleykl@bbc.co.uk,FALSE,3.58E+15,$374.4M,0
20:02:59,monetize dynamic schemas,124.193.59.188,#6e2c58,37.4701115,2003,$2.22 ,Russia,643,khalwoodij@smugmug.com,FALSE,5.60E+15,$270.26M,0
20:29:06,deliver one-to-one users,172.149.8.38,#b0c0bc,59.4527156,2012,$9.56 ,China,645,ctavinori6@ft.com,TRUE,2.02E+14,$169.43M,0
5:04:50,deploy rich initiatives,90.102.20.174,#17f93c,57.7618574,1996,$6.48 ,Bulgaria,649,tmcquirkdz@nbcnews.com,TRUE,3.58E+15,$255.79M,0
8:35:27,streamline cutting-edge vortals,119.90.64.165,#3fef30,53.8399736,1989,$6.19 ,Indonesia,651,kgrowyfq@dropbox.com,FALSE,3.57E+15,$9.35B,0
4:38:48,architect distributed metrics,84.5.34.243,#6a272e,-31.4564169,2000,$1.77 ,Senegal,652,hragdalep6@narod.ru,TRUE,6.33E+17,$2.05B,0
15:23:21,unleash cross-platform partnerships,151.156.70.161,#627bb2,36.740034,2008,$9.90 ,Indonesia,653,ldibernardom7@unicef.org,TRUE,3.56E+15,$4.27B,0
18:41:50,transform turn-key networks,193.191.175.209,#018d0e,13.0427506,2003,$1.97 ,Poland,653,peilersox@imageshack.us,FALSE,3.58E+15,$177.28M,0
16:17:06,e-enable intuitive e-commerce,27.239.37.187,#f407cf,23.1497287,1994,$5.59 ,Finland,656,jibbesonnx@google.co.uk,TRUE,5.60E+15,$145.49M,0
23:41:43,empower dot-com methodologies,132.134.66.169,#9d73b6,42.3221655,1994,$6.94 ,China,657,rsalkildie@a8.net,FALSE,5.34E+15,$665.88M,0
19:03:10,architect killer experiences,117.208.75.200,#84fd94,39.2762158,2011,$2.80 ,Mexico,658,khulburdp1@army.mil,FALSE,3.57E+15,$2.21B,0
19:52:35,orchestrate plug-and-play models,71.158.32.236,#c0dbaa,43.4945737,2013,$2.43 ,Russia,660,llambdenh3@unesco.org,FALSE,3.53E+15,$448.39M,0
11:53:32,strategize global action-items,213.153.43.55,#5df697,51.31653,2007,$3.68 ,Brazil,664,plathan7e@zimbio.com,TRUE,3.57E+15,$3.52B,0
11:38:23,cultivate one-to-one action-items,99.70.82.32,#b06593,24.388837,2011,$7.41 ,France,664,dsponergo@ftc.gov,TRUE,3.72E+14,$628.48M,0
17:48:03,integrate cross-platform supply-chains,182.48.209.170,#671fe9,-7.806698,1988,$7.97 ,Bangladesh,667,jgotcliffelx@comsenz.com,TRUE,4.03E+15,$1.38B,0
4:57:48,synthesize world-class e-services,20.65.34.227,#af03cd,37.9429182,1990,$9.22 ,France,669,tfrangione5m@state.tx.us,FALSE,5.12E+15,$101.59M,0
19:10:06,maximize innovative convergence,57.48.75.180,#461f6c,9.6008747,2000,$6.54 ,Greece,669,lschrievesft@google.com.br,TRUE,5.12E+15,$4.11B,0
10:01:27,reintermediate value-added applications,234.78.126.150,#d31919,54.87559,2000,$2.07 ,Armenia,670,vrackamjm@ow.ly,FALSE,5.02E+16,$26.47B,0
8:37:06,generate scalable communities,31.135.148.134,#59ad6c,4.2571092,1994,$0.18 ,Ethiopia,670,mbusstks@nymag.com,FALSE,3.56E+15,$75.03M,0
14:11:30,unleash bricks-and-clicks metrics,156.87.123.137,#ab244c,55.6271504,2006,$7.38 ,Serbia,671,gbevirq0@e-recht24.de,TRUE,3.54E+15,$7.24B,0
8:48:52,repurpose mission-critical relationships,219.167.155.248,#4387ef,22.533012,2007,$0.43 ,Russia,673,mwilder9r@comsenz.com,FALSE,6.71E+15,$25.63M,0
1:25:44,seize global technologies,54.57.181.109,#bf07ef,28.138525,1995,$3.96 ,South Korea,677,hokeevanfl@rakuten.co.jp,FALSE,4.91E+18,$1.66B,0
1:21:32,strategize sticky relationships,138.230.11.181,#397bca,57.7806567,2011,$7.54 ,Croatia,680,nbrodway9p@fc2.com,FALSE,5.45E+15,$191.02M,0
16:28:33,iterate clicks-and-mortar e-markets,209.152.169.162,#e3e166,-8.0295271,2010,$3.79 ,Philippines,680,mdecarteretpy@g.co,FALSE,5.56E+15,$142.26M,0
12:36:08,innovate bricks-and-clicks content,225.172.255.253,#440c73,49.1169513,2008,$9.82 ,Sweden,681,labriani8d@fc2.com,TRUE,4.51E+15,$1.59B,0
13:58:51,generate virtual e-services,144.163.100.138,#6d6a7c,47.0163969,2000,$4.19 ,Indonesia,682,gvanyushkin3j@so-net.ne.jp,FALSE,3.59E+15,$153.07M,0
16:55:15,orchestrate frictionless systems,100.242.206.236,#0216bc,24.189754,1995,$6.40 ,Ukraine,684,afletcher1j@washingtonpost.com,FALSE,6.38E+15,$468.65M,0
7:36:24,engineer viral experiences,195.34.151.97,#46515a,36.8665367,2009,$6.40 ,China,686,jcoleridge6t@ow.ly,TRUE,5.58E+15,$33.29B,0
1:18:58,scale visionary architectures,193.75.211.233,#b8d6f7,52.43843,1998,$6.12 ,Russia,687,wbreartoncd@arizona.edu,FALSE,2.02E+14,$43.94B,0
10:11:19,monetize clicks-and-mortar interfaces,190.237.142.50,#e839d2,-34.5656691,2001,$4.13 ,Ukraine,688,gsomes5z@multiply.com,FALSE,3.57E+15,$481.23M,0
10:14:13,innovate back-end infrastructures,36.186.53.198,#ba1b0d,52.2861138,2008,$1.05 ,Serbia,696,messery90@scientificamerican.com,FALSE,3.55E+15,$195.09M,0
17:00:06,innovate turn-key deliverables,175.166.129.221,#ad52d9,29.079175,1984,$3.34 ,China,696,tbarnettcg@apache.org,TRUE,3.57E+15,$2.33B,0
0:37:48,transition user-centric supply-chains,239.3.244.211,#680b03,14.700389,2011,$2.92 ,Portugal,697,fteaseyqo@walmart.com,FALSE,3.58E+15,$37.43M,0
11:29:15,syndicate rich platforms,128.141.245.78,#e3b35a,29.103856,2009,$7.53 ,Ukraine,698,rtivers8l@wikispaces.com,FALSE,6.38E+15,$91.02B,0
16:39:55,expedite compelling action-items,78.155.82.235,#47be99,24.7021073,2012,$5.78 ,Thailand,704,ochokeh1@dot.gov,TRUE,6.77E+17,$1.17B,0
15:07:14,enable leading-edge markets,81.30.201.174,#7ab646,24.9848125,2013,$7.14 ,Maldives,708,icarlingoo@businessinsider.com,TRUE,3.56E+15,$16.82M,0
20:34:08,evolve best-of-breed e-commerce,240.24.60.3,#d4b8ec,49.5671764,1999,$5.53 ,Peru,710,bmeierkc@infoseek.co.jp,TRUE,3.53E+15,$261.12M,0
10:46:55,syndicate cutting-edge functionalities,82.37.8.94,#bb9152,-21.2915055,2006,$4.27 ,Russia,710,gmiddlemistq7@dot.gov,TRUE,6.38E+15,$1.08B,0
20:53:15,reintermediate granular synergies,109.233.14.244,#1bdd0b,59.9050895,1998,$1.13 ,China,716,abrownsteinc9@columbia.edu,TRUE,3.55E+15,$21.06B,0
13:13:06,transform best-of-breed networks,105.135.14.14,#660d93,5.5543995,1968,$8.87 ,Philippines,716,agilbeyna@bloglovin.com,TRUE,2.01E+14,$1.48B,0
3:38:54,architect mission-critical experiences,232.209.44.78,#f85756,44.7639581,1989,$5.55 ,France,718,whemshall22@studiopress.com,TRUE,5.35E+15,$698.89M,0
14:14:52,grow cutting-edge e-markets,191.132.151.215,#c7badf,22.8157128,2006,$0.95 ,Morocco,720,qmcilvennakq@about.me,TRUE,5.54E+15,$1.05B,0
5:56:43,unleash transparent architectures,240.103.107.112,#579245,-42.755675,1996,$1.32 ,Slovenia,721,hmccorykb@amazonaws.com,TRUE,3.54E+15,$180.82M,0
12:20:36,synergize end-to-end infomediaries,230.211.146.7,#3001df,24.347782,1998,$5.52 ,Philippines,721,abernatqh@php.net,FALSE,3.58E+15,$92.42M,0
9:54:48,syndicate plug-and-play infomediaries,148.218.140.163,#dbf69a,40.841536,2002,$9.30 ,Tunisia,722,fdewingeq@bbb.org,TRUE,5.40E+15,$3.97B,0
21:07:37,deploy enterprise niches,106.254.122.13,#6a3308,-34.6833725,1997,$3.39 ,China,724,lpankethdp@yolasite.com,TRUE,6.76E+17,$9.92B,0
1:44:51,deliver revolutionary functionalities,159.99.169.246,#aeaa58,14.5704544,2002,$0.87 ,Ireland,725,cdoreehl@wikimedia.org,FALSE,3.75E+14,$4.75B,0
21:27:44,optimize virtual relationships,214.71.230.111,#39b7f0,-7.22439,1992,$3.08 ,Poland,726,maldayji@uol.com.br,FALSE,6.76E+18,$10.31B,0
10:18:15,exploit sticky technologies,109.9.208.190,#d0c27f,52.4817381,2002,$0.59 ,Russia,726,yarchibouldnk@example.com,TRUE,5.60E+15,$741.61M,0
12:42:09,drive holistic portals,158.70.126.12,#013aef,39.957737,2012,$2.14 ,Indonesia,727,jjakoviljevic3i@baidu.com,FALSE,5.42E+15,$93.34M,0
10:32:22,enhance synergistic mindshare,254.231.249.47,#a9ebe7,59.8271777,2009,$9.97 ,France,727,cfautly5a@jalbum.net,FALSE,3.56E+15,$61.54M,0
0:35:40,maximize compelling users,170.163.207.239,#c4335d,45.2494149,1989,$8.15 ,Dominica,727,cwhyleydj@google.it,FALSE,2.02E+14,$74.25M,0
1:59:17,utilize mission-critical supply-chains,243.63.59.28,#273862,32.0550488,1994,$8.09 ,Poland,729,eyantsurevd7@rambler.ru,TRUE,3.59E+15,$149.83M,0
23:28:22,engage real-time ROI,97.33.80.43,#b31291,55.600738,2012,$5.85 ,Japan,730,jrosenfelder5o@posterous.com,TRUE,5.46E+15,$1.26B,0
19:36:43,incentivize efficient systems,46.110.252.131,#298857,52.1683391,1996,$5.69 ,Indonesia,733,ahunnaball2n@prweb.com,TRUE,3.53E+15,$289.76M,0
3:33:50,disintermediate robust eyeballs,248.188.100.225,#3e378b,49.726378,1986,$9.31 ,China,733,lprenticegm@ycombinator.com,FALSE,6.30E+16,$53.16B,0
19:34:29,recontextualize back-end applications,111.157.34.155,#5d497e,7.8910267,2003,$2.25 ,Philippines,733,rpridittm9@unesco.org,TRUE,3.54E+15,$170.21M,0
